pen,subtype,rssi,snr,ipat,seq,heap,minheap,uptime,reconn,qpeak,udpfail,backlog,dropped,host_mac,pred_attack,pred_raw,calib,calib_thr,deauth_tgt,seq_jump,ap_bssid,channel,win_pkts,win_dens,win_deauth,win_probe,win_beacon,win_auth,gw_mac,gw_flip,label,attack_type,timestamp
45917,,39,39,0,1023,65300,37148,11522412,0,100,163767,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,6,237.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:24.491486
45917,BEACON,-97,0,0,3793,65300,37148,11522687,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,14,147.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:24.766486
45917,BEACON,-93,4,81,3741,65300,37148,11522990,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,12,166.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:25.069486
45917,,39,39,0,1023,65300,37148,11523200,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,26,388.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:25.279486
45917,,39,39,0,1023,65300,37148,11523324,0,100,163767,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,36,405.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:25.403486
45917,,39,39,0,1023,65300,37148,11523413,0,100,163767,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,49,676.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:25.492486
45917,,39,39,0,1023,65300,37148,11523470,0,100,163767,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,21,719.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:25.549486
45917,BEACON,-90,7,0,2552,65300,37148,11523616,0,100,163767,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,12,176.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:25.695486
45917,,39,39,0,1023,65300,37148,11523774,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,27,1055.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:25.853486
45917,BEACON,-79,18,0,1716,65300,37148,11523990,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,5,450.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:26.069486
45917,,-53,44,175,2977,65300,37148,11524232,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,9,210.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:26.311486
45917,BEACON,-80,17,82,1720,65300,37148,11524400,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,14,129.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:26.479486
45917,,-68,29,6201,35,65300,37148,11524661,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,18,304.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:26.740486
45917,,-53,44,12853,2996,65300,37148,11524789,0,100,163767,0,0,14:33:5C:6D:AF:58,1,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,46,557.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:26.868486
45917,BEACON,-91,6,0,2567,65300,37148,11525152,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,8,224.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:27.231486
45917,,39,39,0,1023,65300,37148,11525590,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,8,124.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:27.669486
45917,BEACON,-92,5,0,2576,65300,37148,11526073,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,4,112.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:28.152486
45917,,42,42,0,1023,65300,37148,11526302,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,21,355.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:28.381486
45917,,39,39,0,1023,65300,37148,11526568,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,6,324.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:28.647486
45917,BEACON,-66,31,0,1893,65300,37148,11526762,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,1,141.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:28.841486
45917,PROBE_RESP,-80,17,0,2419,65300,37148,11526978,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,7,380.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:29.057486
45917,,39,39,0,1023,65300,37148,11527228,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,17,268.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:29.307486
45917,,39,39,0,1023,65300,37148,11527476,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,5,1091.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:29.555486
45917,,39,39,0,1023,65300,37148,11527610,0,100,163767,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,12,333.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:29.689486
45917,,-45,52,18133,3071,65300,37148,11527761,0,100,163767,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,31,365.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:29.840486
45917,,-46,51,6659,3078,65300,37148,11527984,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,1,1000.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:30.063486
45917,BEACON,-79,18,0,1757,65300,37148,11528188,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,26,254.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:30.267486
45917,,39,39,0,1023,65300,37148,11528329,0,100,163767,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,20,526.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:30.408486
45917,,-68,29,0,136,65300,37148,11528395,0,100,163767,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,4,2261.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:30.474486
45917,BEACON,-92,5,3865,2600,65300,37148,11528531,0,100,163767,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,23,646.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:30.610486
45917,,48,48,0,1023,65300,37148,11528736,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,9,273.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:30.815486
45917,,48,48,0,1023,65300,37148,11528879,0,100,163767,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,27,361.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:30.958486
45917,,-42,55,17682,3115,65300,37148,11529084,0,100,163767,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,9,120.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:31.163486
45917,BEACON,-94,3,0,3859,65300,37148,11529445,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,5,168.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:31.524486
45917,,-57,40,394,143,65300,37148,11529807,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,7,84.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:31.886486
45917,,-47,50,5798,3134,65300,37148,11530046,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,4,271.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:32.125486
45917,,48,48,0,1023,65300,37148,11530467,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,11,421.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:32.546486
45917,,-48,49,16947,3151,65300,37148,11530670,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,4,165.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:32.749486
45917,,39,39,0,1023,65300,37148,11530864,0,100,163767,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,6,455.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:32.943486
45917,,-91,6,6891,1833,65300,37148,11531068,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,3,239.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:33.147486
45917,BEACON,-90,7,0,2630,65300,37148,11531399,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,5,139.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:33.478486
45917,,-58,39,0,175,65300,37148,11531523,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,43,742.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:33.602486
45917,,-51,46,2924,3182,65300,37148,11531862,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,14,156.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:33.941486
45917,BEACON,-67,30,0,1951,65300,37148,11532291,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,7,68.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:34.370486
45917,,39,39,0,1023,65300,37148,11532808,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,5,1120.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:34.887486
45917,,-92,5,279496,2474,65300,37148,11533458,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,4,100.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:35.537486
45917,,-68,29,0,240,65300,37148,11534054,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,4,179.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:36.133486
45917,,39,39,0,1023,65300,37148,11534344,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,2,444.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:36.423486
45917,,47,47,0,1023,65300,37148,11534710,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,22,348.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:36.789486
45917,,-68,29,6992,251,65300,37148,11534983,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,8,268.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:37.062486
45917,,-67,30,1041,271,65300,37148,11535005,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,58,1121.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:37.084486
45917,BEACON,-79,18,29282,1828,65300,37148,11535459,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,6,62.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:37.538486
45917,BEACON,-93,4,0,1112,65300,37148,11535817,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,8,180.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:37.896486
45917,BEACON,-79,18,0,1838,65300,37148,11536483,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,9,94.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:38.562486
45917,,65,65,0,1023,65300,37148,11536690,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,30,306.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:38.769486
45917,,-57,40,1162,235,65300,37148,11536905,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,29,317.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:38.984486
45917,,-43,54,29075,3245,65300,37148,11537347,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,1,108.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:39.426486
45917,,-68,29,292,312,65300,37148,11537703,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,12,215.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:39.782486
45917,BEACON,-95,2,0,3889,65300,37148,11538145,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,4,168.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:40.224486
45917,,-57,40,1119,259,65300,37148,11538389,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,31,491.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:40.468486
45917,,-57,40,0,275,65300,37148,11538681,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,23,485.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:40.760486
45917,MGMT_OTHER,-91,6,2281,736,65300,37148,11539155,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,3,301.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:41.234486
45917,,39,39,0,1023,65300,37148,11539650,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,9,94.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:41.729486
45917,,39,39,0,1023,65300,37148,11540181,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,17,188.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:42.260486
45917,BEACON,-79,18,82,1878,65300,37148,11540579,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,9,117.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:42.658486
45917,,-68,29,292,360,65300,37148,11540924,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,5,532.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:43.003486
45917,BEACON,-67,30,0,2045,65300,37148,11541303,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,7,86.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:43.382486
45917,BEACON,-94,3,0,3979,65300,37148,11541733,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,7,73.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:43.812486
45917,,-69,28,292,395,65300,37148,11541915,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,37,510.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:43.994486
45917,BEACON,-79,18,77544,1894,65300,37148,11542217,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,3,44.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:44.296486
45917,,39,39,0,1023,65300,37148,11542798,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,3,97.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:44.877486
45917,BEACON,-93,4,0,1187,65300,37148,11543497,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,7,68.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:45.576486
45917,,-57,40,4037,318,65300,37148,11544055,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,14,306.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:46.134486
45917,DISASSOC,-92,5,99157,2441,65300,37148,11544567,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,1,21.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:46.646486
45917,BEACON,-79,18,98051,1921,65300,37148,11544982,0,100,163767,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,1,19.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:47.061486
45917,,-57,40,0,340,65300,37148,11545401,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,20,327.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:47.480486
45917,,-57,40,2998,352,65300,37148,11545749,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,2,1584.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:47.828486
45917,BEACON,-93,4,0,1213,65300,37148,11546160,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,7,68.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:48.239486
45917,BEACON,-93,4,28959,1219,65300,37148,11546776,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,11,105.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:48.855486
45917,BEACON,-95,2,0,3978,65300,37148,11547258,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,5,68.9,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:49.337486
45917,BEACON,-93,4,0,3983,65300,37148,11547770,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,6,81.6,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:49.849486
45917,BEACON,-96,1,0,4041,65300,37148,11548082,0,100,163767,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,5,63.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:50.161486
45917,BEACON,-96,1,0,4047,65300,37148,11548696,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,11,139.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:50.775486
45917,,-69,28,292,507,65300,37148,11548998,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,30,405.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:51.077486
45917,BEACON,-86,11,0,4018,65300,37148,11549235,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,1,332.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:51.314486
45917,,-41,56,60591,3366,65300,37148,11549773,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,1,38.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:51.852486
45917,BEACON,-86,11,0,4030,65300,37148,11550464,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,5,90.8,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:52.543486
45917,BEACON,-95,2,9961,4015,65300,37148,11551047,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,2,84.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:53.126486
45917,BEACON,-93,4,0,2832,65300,37148,11551469,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,3,84.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:53.548486
45917,BEACON,-91,6,0,1271,65300,37148,11552099,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,11,214.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:54.178486
45917,,-69,28,291,558,65300,37148,11552313,0,100,163767,0,0,14:33:5C:6D:AF:58,0,1,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,16,261.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:54.392486
45917,,49,49,0,1023,65300,37148,11552505,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,6,124.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:54.584486
45917,BEACON,-66,31,0,2167,65300,37148,11552976,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,1,141.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:55.055486
45917,BEACON,-95,2,0,4038,65300,37148,11553409,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,3,99.5,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:55.488486
45917,,-42,55,60593,3394,65300,37148,11553703,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,2,137.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:55.782486
45917,BEACON,-86,11,0,4068,65300,37148,11554355,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,8,169.2,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:56.434486
45917,,-68,29,664,594,65300,37148,11554923,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,5,1280.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:57.002486
45917,,-49,48,20941,3409,65300,37148,11555438,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,1,241.1,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:57.517486
45917,,-69,28,852,2290,65300,37148,11555723,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,30,355.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:57.802486
45917,,-58,39,0,480,65300,37148,11555993,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,24,510.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:58.072486
45917,,38,38,0,1023,65300,37148,11556351,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,23,230.7,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:58.430486
45917,,39,39,0,1023,65300,37148,11556673,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,9,106.0,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:58.752486
45917,,43,43,0,1023,65300,37148,11556905,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,0,80:02:9C:61:97:4B,11,3,324.3,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:58.984486
45917,BEACON,-93,4,0,1323,65300,37148,11557424,0,100,163767,0,0,14:33:5C:6D:AF:58,0,0,ARMED,72.0,0,1,80:02:9C:61:97:4B,11,1,63.4,,,,,80:02:9C:61:97:4A,0,0,NONE,2026-08-26T17:00:59.503486
