pen,subtype,rssi,snr,ipat,seq,heap,minheap,uptime,reconn,qpeak,udpfail,backlog,dropped,host_mac,pred_attack,deauth_tgt,seq_jump,ap_bssid,channel,label,attack_type,timestamp
45917,,-73,20,799,57,65828,44280,9197245,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,1,ARP_SPOOF,2026-08-05T00:51:36.579801
45917,,-74,19,2422,3650,65828,44280,9197349,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,1,ARP_SPOOF,2026-08-05T00:51:36.683801
45917,,-74,19,254,3215,65828,44280,9197484,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,1,ARP_SPOOF,2026-08-05T00:51:36.818801
45917,BEACON,-87,6,17562,2443,65828,44280,9197719,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,1,ARP_SPOOF,2026-08-05T00:51:37.053801
45917,,-73,20,4392,1411,65828,44280,9197975,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,1,ARP_SPOOF,2026-08-05T00:51:37.309801
45917,PROBE_RESP,-83,10,518,0,65828,44280,9198165,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,1,ARP_SPOOF,2026-08-05T00:51:37.499801
45917,,-74,19,729,3930,65828,44280,9198386,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,1,ARP_SPOOF,2026-08-05T00:51:37.720801
45917,BEACON,-82,11,1196,186,65828,44280,9198563,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,1,ARP_SPOOF,2026-08-05T00:51:37.897801
45917,MGMT_OTHER,-72,21,24716,930,65828,44280,9198809,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,1,ARP_SPOOF,2026-08-05T00:51:38.143801
45917,,-73,20,1956,1724,65828,44280,9199054,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,1,ARP_SPOOF,2026-08-05T00:51:38.388801
45917,MGMT_OTHER,-73,20,155,174,65828,44280,9199243,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,1,ARP_SPOOF,2026-08-05T00:51:38.577801
45917,BEACON,-82,11,561,194,65828,44280,9199382,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:38.716801
45917,MGMT_OTHER,-73,20,1414,510,65828,44280,9199488,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:38.822801
45917,MGMT_OTHER,-72,21,11070,25,65828,44280,9199680,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:39.014801
45917,PROBE_RESP,-89,4,0,1,65828,44280,9199906,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:39.240801
45917,,-71,22,8983,1804,65828,44280,9200004,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:39.338801
45917,,-70,23,0,3697,65828,44280,9200224,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:39.558801
45917,,-47,46,3877,1922,65828,44280,9200371,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:39.705801
45917,PROBE_RESP,-83,10,0,0,65828,44280,9200505,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:39.839801
45917,MGMT_OTHER,-71,22,174,1557,65828,44280,9200711,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:40.045801
45917,PROBE_RESP,-82,11,3678,0,65828,44280,9200899,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:40.233801
45917,,14,14,0,0,65828,44280,9201023,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:40.357801
45917,,-75,18,14428,2520,65828,44280,9201139,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:40.473801
45917,MGMT_OTHER,-75,18,201,3650,65828,44280,9201236,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:40.570801
45917,,-72,21,693,3429,65828,44280,9201316,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:40.650801
45917,,-82,11,188,182,65828,44280,9201433,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:40.767801
45917,,-73,20,420,1934,65828,44280,9201517,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:40.851801
45917,MGMT_OTHER,-73,20,682,2466,65828,44280,9201653,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:40.987801
45917,,-74,19,169,3488,65828,44280,9201817,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:41.151801
45917,,-82,11,353,462,65828,44280,9201945,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:41.279801
45917,MGMT_OTHER,-73,20,1192,445,65828,44280,9202123,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:41.457801
45917,,-74,19,2596,3530,65828,44280,9202236,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:41.570801
45917,MGMT_OTHER,-73,20,245,2954,65828,44280,9202478,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:41.812801
45917,MGMT_OTHER,-72,21,813,2789,65828,44280,9202750,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:42.084801
45917,,-71,22,596,690,65828,44280,9202952,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:42.286801
45917,BEACON,-64,29,88,3996,65828,44280,9203145,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:42.479801
45917,,-87,6,6274,1094,65828,44280,9203265,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:42.599801
45917,MGMT_OTHER,-70,23,1008,2539,65828,44280,9203323,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:42.657801
45917,,-70,23,3622,1980,65828,44280,9203390,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:42.724801
45917,,-72,21,281,1798,65828,44280,9203561,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:42.895801
45917,BEACON,-85,8,6843,236,65828,44280,9203684,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:43.018801
45917,BEACON,-46,47,18476,3305,65828,44280,9203884,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:43.218801
45917,,-73,20,9762,370,65828,44280,9204106,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:43.440801
45917,,-85,8,311,234,65828,44280,9204301,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:43.635801
45917,MGMT_OTHER,-71,22,1084,893,65828,44280,9204504,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:43.838801
45917,,-74,19,379,1828,65828,44280,9204628,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:43.962801
45917,,-72,21,162,2093,65828,44280,9204734,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:44.068801
45917,,-73,20,434,1583,65828,44280,9204941,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:44.275801
45917,PROBE_RESP,-89,4,0,1,65828,44280,9205042,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:44.376801
45917,MGMT_OTHER,-71,22,212,1424,65828,44280,9205222,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:44.556801
45917,,-71,22,289,2032,65828,44280,9205269,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:44.603801
45917,,-72,21,298,312,65828,44280,9205402,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:44.736801
45917,MGMT_OTHER,-70,23,9997,2277,65828,44280,9205507,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:44.841801
45917,BEACON,-85,8,0,218,64604,44280,9205630,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:44.964801
45917,,-73,20,12516,144,64680,44280,9205821,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:45.155801
45917,,-84,9,1303,669,64680,44280,9205875,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:45.209801
45917,BEACON,-84,9,0,222,69024,44280,9206040,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:45.374801
45917,,-70,23,13668,731,69020,44280,9206293,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:45.627801
45917,,-71,22,232,2021,69020,44280,9206468,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:45.802801
45917,,-84,9,562,537,69824,44280,9206555,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:45.889801
45917,BEACON,-84,9,0,228,67896,44280,9206654,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:45.988801
45917,MGMT_OTHER,-70,23,15905,1231,65832,44280,9206889,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:46.223801
45917,PROBE_RESP,-64,29,3627,2528,65832,44280,9207190,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:46.524801
45917,MGMT_OTHER,-72,21,230,1542,65832,44280,9207411,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:46.745801
45917,,-50,43,1401,1974,65808,44280,9207576,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:46.910801
45917,BEACON,-78,15,0,239,65832,44280,9207801,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:47.135801
45917,BEACON,-80,13,0,241,65832,44280,9207988,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:47.322801
45917,BEACON,-91,2,3203,3825,65832,44280,9208215,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:47.549801
45917,,12,12,0,1023,65832,44280,9208399,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:47.733801
45917,PROBE_RESP,-91,2,0,0,65832,44280,9208514,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:47.848801
45917,PROBE_RESP,-84,9,1585,0,65832,44280,9208712,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:48.046801
45917,BEACON,-46,47,133,3372,65832,44280,9208901,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:48.235801
45917,MGMT_OTHER,-69,24,5432,1277,65832,44280,9209031,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:48.365801
45917,MGMT_OTHER,-71,22,178,1561,65832,44280,9209137,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:48.471801
45917,MGMT_OTHER,-72,21,3280,1708,65832,44280,9209396,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:48.730801
45917,,-46,47,7683,3388,65832,44280,9209572,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:48.906801
45917,BEACON,-46,47,265,3390,65832,44280,9209720,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:49.054801
45917,BEACON,-89,4,0,2563,65832,44280,9210008,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:49.342801
45917,MGMT_OTHER,-72,21,3888,2537,65832,44280,9210225,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:49.559801
45917,MGMT_OTHER,-70,23,10243,517,65832,44280,9210353,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:49.687801
45917,,-70,23,783,3088,65832,44280,9210479,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:49.813801
45917,,-47,46,370,3403,65832,44280,9210684,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:50.018801
45917,MGMT_OTHER,-70,23,1523,3880,65832,44280,9210853,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:50.187801
45917,,-70,23,15714,2883,65832,44280,9211065,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:50.399801
45917,MGMT_OTHER,-72,21,3668,3748,65832,44280,9211235,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:50.569801
45917,MGMT_OTHER,-71,22,761,3407,65832,44280,9211450,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:50.784801
45917,,-46,47,1491,1992,65832,44280,9211570,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:50.904801
45917,BEACON,-83,10,9764,316,65832,44280,9211876,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:51.210801
45917,,-47,46,197,1995,65836,44280,9212055,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:51.389801
45917,BEACON,-46,47,1589,3426,65832,44280,9212181,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:51.515801
45917,BEACON,-84,9,456,321,65832,44280,9212388,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:51.722801
45917,,-71,22,1077,3068,65832,44280,9212571,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:51.905801
45917,MGMT_OTHER,-69,24,5189,1215,65832,44280,9212830,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:52.164801
45917,,-83,10,184,556,65832,44280,9213005,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:52.339801
45917,BEACON,-63,30,4106,4094,65832,44280,9213181,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:52.515801
45917,MGMT_OTHER,-67,26,2410,804,65832,44280,9213323,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:52.657801
45917,MGMT_OTHER,-68,25,2707,1854,65832,44280,9213439,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:52.773801
45917,MGMT_OTHER,-69,24,762,2396,65832,44280,9213552,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:52.886801
45917,,-69,24,3546,4093,65832,44280,9213650,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:52.984801
45917,MGMT_OTHER,-69,24,231,1962,65832,44280,9213743,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:53.077801
45917,MGMT_OTHER,-70,23,1725,761,65832,44280,9213909,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:53.243801
45917,MGMT_OTHER,-69,24,652,32,65832,44280,9213967,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:53.301801
45917,,-68,25,6982,3229,65832,44280,9214074,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:53.408801
45917,,-70,23,3064,1598,65832,44280,9214266,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:53.600801
45917,,-66,27,1577,3461,65832,44280,9214461,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:53.795801
45917,BEACON,-45,48,0,3459,65832,44280,9214636,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:53.970801
45917,,-89,4,10368,2052,65832,44280,9214759,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:54.093801
45917,,-48,45,4943,3464,65832,44280,9214964,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:54.298801
45917,BEACON,-93,0,3822,3566,65832,44280,9215127,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:54.461801
45917,MGMT_OTHER,-72,21,278,1908,65832,44280,9215269,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:54.603801
45917,,-70,23,3075,3025,65832,44280,9215370,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:54.704801
45917,,-70,23,334,499,65832,44280,9215488,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:54.822801
45917,,-69,24,1437,3297,65832,44280,9215584,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:54.918801
45917,,-90,3,2918,3588,65832,44280,9215844,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:55.178801
45917,,-82,11,203,440,65832,44280,9215901,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:55.235801
45917,,-72,21,280,2021,65832,44280,9215986,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:55.320801
45917,BEACON,-64,29,12653,27,65832,44280,9216156,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:55.490801
45917,,-70,23,175,973,65832,44280,9216291,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:55.625801
45917,MGMT_OTHER,-71,22,401,1434,65832,44280,9216575,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:55.909801
45917,MGMT_OTHER,-70,23,2693,3783,65832,44280,9216735,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:56.069801
45917,MGMT_OTHER,-71,22,573,781,65832,44280,9216942,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:56.276801
45917,,-68,25,3062,656,65832,44280,9217141,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:56.475801
45917,BEACON,-79,14,0,332,65832,44280,9217305,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:56.639801
45917,,-70,23,5223,355,65832,44280,9217431,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:56.765801
45917,,-68,25,833,2348,65832,44280,9217557,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:56.891801
45917,PROBE_RESP,-79,14,280,1,65832,44280,9217740,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:57.074801
45917,,-72,21,390,2551,65832,44280,9217902,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:57.236801
45917,MGMT_OTHER,-72,21,227,1738,65832,44280,9218110,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:57.444801
45917,,-70,23,6000,1377,65832,44280,9218323,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:57.657801
45917,MGMT_OTHER,-70,23,469,1004,65832,44280,9218478,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:57.812801
45917,,-70,23,101,0,65832,44280,9218615,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:57.949801
45917,MGMT_OTHER,-70,23,1399,1190,65832,44280,9218814,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:58.148801
45917,PROBE_RESP,-91,2,18224,3,65832,44280,9218973,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:58.307801
45917,,-81,12,167,701,65832,44280,9219150,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:58.484801
45917,MGMT_OTHER,-70,23,648,2784,65832,44280,9219279,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:58.613801
45917,,-69,24,357,2038,65832,44280,9219381,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:58.715801
45917,,13,13,0,1023,65832,44280,9219461,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:58.795801
45917,BEACON,-79,14,0,354,65832,44280,9219558,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:58.892801
