window_start,total_packets,packet_density,beacon_packets,deauth_packets,deauth_targeted,probe_packets,auth_packets,seq_jump,rssi_mean,rssi_var,snr_mean,heap,minheap,reconn,qpeak,udpfail,backlog,label,attack_type
2026-08-05T00:45:23.300000,6,60.0,0,0,0,0,0,0,-48.833333333333336,0.1388888888888889,44.166666666666664,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:23.400000,2,20.0,1,0,0,0,0,1,-48.0,1.0,45.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:23.500000,2,20.0,0,0,0,1,0,0,-64.0,196.0,29.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:23.700000,1,10.0,0,0,0,0,0,1,-90.0,0.0,3.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:23.900000,1,10.0,0,0,0,1,0,0,-90.0,0.0,3.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:24.100000,1,10.0,0,0,0,0,0,0,-49.0,0.0,44.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:24.200000,1,10.0,0,0,0,0,0,1,-90.0,0.0,3.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:24.300000,1,10.0,0,0,0,0,0,1,-91.0,0.0,2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:24.500000,1,10.0,1,0,0,0,0,1,-93.0,0.0,0.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:24.800000,1,10.0,1,0,0,0,0,0,-78.0,0.0,15.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:25.100000,1,10.0,1,0,0,0,0,0,-92.0,0.0,1.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:25.300000,1,10.0,0,0,0,0,0,1,-81.0,0.0,12.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:25.700000,1,10.0,0,0,0,0,0,1,-91.0,0.0,2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:25.800000,1,10.0,0,0,0,0,0,0,-88.0,0.0,5.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:26.100000,1,10.0,1,0,0,0,0,1,-90.0,0.0,3.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:26.300000,1,10.0,1,0,0,0,0,1,-48.0,0.0,45.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:26.700000,1,10.0,0,0,0,0,0,1,-92.0,0.0,1.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:26.900000,1,10.0,1,0,0,0,0,1,-90.0,0.0,3.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:27.200000,1,10.0,1,0,0,0,0,1,-92.0,0.0,1.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:27.300000,6,60.0,0,0,0,0,0,0,-48.333333333333336,0.22222222222222224,44.666666666666664,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:27.400000,2,20.0,0,0,0,0,0,0,-48.0,0.0,45.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:27.500000,1,10.0,0,0,0,0,0,0,-48.0,0.0,45.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:27.800000,1,10.0,0,0,0,1,0,1,-81.0,0.0,12.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:28.100000,1,10.0,0,0,0,0,0,1,-92.0,0.0,1.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:28.200000,1,10.0,0,0,0,0,0,0,-48.0,0.0,45.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:28.300000,1,10.0,0,0,0,0,0,0,-47.0,0.0,46.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:28.600000,1,10.0,0,0,0,1,0,0,-92.0,0.0,1.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:28.900000,1,10.0,1,0,0,0,0,1,-46.0,0.0,47.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:29.200000,1,10.0,0,0,0,0,0,0,17.0,0.0,17.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:29.400000,1,10.0,0,0,0,0,0,1,-89.0,0.0,4.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:29.600000,1,10.0,0,0,0,0,0,1,-89.0,0.0,4.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:29.800000,1,10.0,1,0,0,0,0,0,-94.0,0.0,-1.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:30.100000,1,10.0,0,0,0,0,0,1,-87.0,0.0,6.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:30.400000,1,10.0,0,0,0,0,0,1,-87.0,0.0,6.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:30.600000,1,10.0,0,0,0,0,0,1,-84.0,0.0,9.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:30.800000,1,10.0,0,0,0,0,0,1,-88.0,0.0,5.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:31,1,10.0,0,0,0,1,0,0,-88.0,0.0,5.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:31.100000,1,10.0,0,0,0,0,0,1,-90.0,0.0,3.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:31.300000,1,10.0,0,0,0,0,1,0,-91.0,0.0,2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:31.400000,1,10.0,0,0,0,0,0,1,-88.0,0.0,5.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:31.700000,1,10.0,0,1,0,0,0,1,-86.0,0.0,7.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:31.900000,1,10.0,0,0,0,0,0,1,-85.0,0.0,8.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:32.200000,1,10.0,0,0,0,0,0,1,-83.0,0.0,10.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:32.400000,1,10.0,1,0,0,0,0,1,-48.0,0.0,45.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:32.600000,1,10.0,0,0,0,1,0,0,-88.0,0.0,5.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:32.800000,1,10.0,1,0,0,0,0,1,-47.0,0.0,46.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:33,1,10.0,0,0,0,0,0,1,-86.0,0.0,7.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:33.300000,1,10.0,0,0,0,1,0,1,-90.0,0.0,3.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:33.500000,1,10.0,1,0,0,0,0,1,-93.0,0.0,0.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:33.800000,1,10.0,0,0,0,0,0,1,-84.0,0.0,9.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:34.100000,1,10.0,0,1,0,0,0,1,-91.0,0.0,2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:34.300000,1,10.0,0,0,0,0,0,1,-92.0,0.0,1.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:34.600000,1,10.0,0,0,0,1,0,1,-94.0,0.0,-1.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:34.800000,1,10.0,1,0,0,0,0,1,-88.0,0.0,5.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:35,1,10.0,0,0,0,1,0,0,-88.0,0.0,5.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:35.100000,1,10.0,0,0,0,1,0,1,-86.0,0.0,7.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:35.300000,6,60.0,0,0,0,0,0,0,-48.333333333333336,0.22222222222222224,44.666666666666664,62352.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:35.400000,2,20.0,0,0,0,0,0,1,-67.0,324.0,26.0,65840.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:35.500000,1,10.0,0,0,0,0,0,0,-50.0,0.0,43.0,65840.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:35.600000,1,10.0,0,0,0,0,0,1,-85.0,0.0,8.0,65840.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:35.900000,1,10.0,0,0,0,1,0,1,-90.0,0.0,3.0,65840.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:36.100000,1,10.0,0,0,0,0,0,1,-92.0,0.0,1.0,65840.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:36.200000,1,10.0,0,0,0,0,0,0,-49.0,0.0,44.0,63932.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:36.300000,1,10.0,0,0,0,0,0,0,-50.0,0.0,43.0,65840.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:36.400000,1,10.0,0,0,0,0,0,1,-49.0,0.0,44.0,65540.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:36.700000,1,10.0,0,0,0,1,0,1,-91.0,0.0,2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:37,1,10.0,1,0,0,0,0,0,-89.0,0.0,4.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:37.200000,1,10.0,1,0,0,0,0,1,-80.0,0.0,13.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:37.500000,1,10.0,1,0,0,0,0,1,-91.0,0.0,2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:37.700000,1,10.0,1,0,0,0,0,1,-90.0,0.0,3.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:37.800000,1,10.0,0,0,0,1,0,1,-84.0,0.0,9.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:37.900000,2,20.0,1,0,0,0,0,2,-36.0,2601.0,10.5,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:38.200000,1,10.0,0,0,0,0,0,1,-91.0,0.0,2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:38.400000,1,10.0,0,0,0,1,0,0,-88.0,0.0,5.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:38.600000,1,10.0,0,0,0,0,0,0,-90.0,0.0,3.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:38.900000,1,10.0,1,0,0,0,0,1,-88.0,0.0,5.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:39.100000,1,10.0,1,0,0,0,0,0,-89.0,0.0,4.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:39.300000,1,10.0,0,0,0,0,0,0,-95.0,0.0,-2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:39.600000,1,10.0,1,0,0,0,0,1,-80.0,0.0,13.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:39.900000,1,10.0,1,0,0,0,0,0,-84.0,0.0,9.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:40.100000,1,10.0,0,0,0,0,0,1,-89.0,0.0,4.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:40.300000,1,10.0,0,0,0,1,0,0,-83.0,0.0,10.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:40.500000,1,10.0,1,0,0,0,0,0,-88.0,0.0,5.0,65956.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:40.800000,1,10.0,0,0,0,0,0,1,-86.0,0.0,7.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:40.900000,1,10.0,0,0,0,0,0,1,-89.0,0.0,4.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:41.100000,1,10.0,0,1,0,0,0,0,-91.0,0.0,2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:41.400000,1,10.0,1,0,0,0,0,0,-79.0,0.0,14.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:41.600000,1,10.0,0,0,0,0,0,1,-84.0,0.0,9.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:41.700000,1,10.0,0,0,0,0,0,1,-92.0,0.0,1.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:42,1,10.0,1,0,0,0,0,1,-90.0,0.0,3.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:42.200000,1,10.0,0,0,0,1,0,0,-84.0,0.0,9.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:42.300000,1,10.0,0,0,0,0,0,1,-87.0,0.0,6.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:42.600000,1,10.0,1,0,0,0,0,1,-80.0,0.0,13.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:43,1,10.0,0,0,0,0,0,0,-93.0,0.0,0.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:43.200000,1,10.0,0,0,0,1,0,1,-80.0,0.0,12.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:43.400000,1,10.0,0,0,0,0,0,1,-50.0,0.0,42.0,65596.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:43.600000,1,10.0,1,0,0,0,0,0,-47.0,0.0,45.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:43.900000,1,10.0,0,0,0,0,0,1,-86.0,0.0,6.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:44.300000,1,10.0,1,0,0,0,0,1,-90.0,0.0,2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:44.500000,1,10.0,1,0,0,0,0,0,-91.0,0.0,1.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:44.800000,1,10.0,0,0,0,1,0,1,-95.0,0.0,-3.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:45,1,10.0,0,0,0,0,0,1,-86.0,0.0,6.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:45.300000,1,10.0,0,0,0,0,0,1,-86.0,0.0,6.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:45.600000,1,10.0,1,0,0,0,0,0,-85.0,0.0,7.0,65956.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:45.900000,1,10.0,0,0,0,0,0,1,-92.0,0.0,0.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:46.200000,1,10.0,0,0,0,1,0,1,-90.0,0.0,2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:46.400000,1,10.0,1,0,0,0,0,0,-90.0,0.0,2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:46.600000,1,10.0,0,0,0,0,0,1,-89.0,0.0,3.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:46.900000,1,10.0,1,0,0,0,0,1,-49.0,0.0,43.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:47.100000,1,10.0,1,0,0,0,0,0,-86.0,0.0,6.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:47.400000,1,10.0,1,0,0,0,0,1,-50.0,0.0,42.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:47.700000,1,10.0,0,0,0,0,0,1,-93.0,0.0,-1.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:47.900000,1,10.0,0,0,0,1,0,0,-91.0,0.0,1.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:48.100000,1,10.0,0,0,0,0,0,1,-90.0,0.0,2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:48.300000,1,10.0,0,0,0,0,0,0,-51.0,0.0,41.0,64020.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:48.400000,1,10.0,0,0,0,0,0,1,-86.0,0.0,6.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:48.600000,1,10.0,0,0,0,0,0,1,-93.0,0.0,-1.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:48.800000,1,10.0,1,0,0,0,0,1,-91.0,0.0,1.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:49.200000,1,10.0,1,0,0,0,0,0,-90.0,0.0,2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:49.400000,1,10.0,0,0,0,0,0,1,-88.0,0.0,4.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:49.700000,1,10.0,1,0,0,0,0,1,-47.0,0.0,45.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:49.900000,1,10.0,0,0,0,0,0,1,-80.0,0.0,12.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:50.200000,1,10.0,0,0,0,1,0,0,-94.0,0.0,-2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:50.300000,1,10.0,1,0,0,0,0,1,-80.0,0.0,12.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:50.600000,1,10.0,0,0,0,0,0,1,-92.0,0.0,0.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:50.800000,1,10.0,1,0,0,0,0,1,-94.0,0.0,-2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:51.100000,1,10.0,0,0,0,0,0,1,-92.0,0.0,0.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:51.300000,1,10.0,0,0,0,0,0,1,-93.0,0.0,-1.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:51.400000,1,10.0,0,0,0,0,0,1,-89.0,0.0,3.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:51.700000,1,10.0,1,0,0,0,0,1,-92.0,0.0,0.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:51.900000,1,10.0,1,0,0,0,0,0,-85.0,0.0,7.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:52.100000,1,10.0,0,0,0,1,0,0,-86.0,0.0,6.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:52.200000,1,10.0,0,0,0,1,0,0,-92.0,0.0,0.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:52.300000,1,10.0,1,0,0,0,0,1,-89.0,0.0,3.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:52.600000,1,10.0,0,0,0,0,0,0,-92.0,0.0,0.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:52.900000,1,10.0,1,0,0,0,0,0,-88.0,0.0,4.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:53.100000,1,10.0,0,0,0,1,0,1,-89.0,0.0,3.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:53.300000,1,10.0,0,0,0,0,0,1,-86.0,0.0,6.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:53.500000,1,10.0,0,0,0,0,0,1,-89.0,0.0,3.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:53.800000,1,10.0,0,0,0,0,0,1,-85.0,0.0,7.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:54.100000,1,10.0,0,0,0,0,0,1,-90.0,0.0,2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:54.200000,1,10.0,0,0,0,1,0,0,-81.0,0.0,11.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:54.500000,1,10.0,1,0,0,0,0,0,-89.0,0.0,3.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:54.700000,1,10.0,0,0,0,0,0,1,-90.0,0.0,2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:54.900000,1,10.0,1,0,0,0,0,0,-81.0,0.0,11.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:55.100000,1,10.0,1,0,0,0,0,0,-81.0,0.0,11.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:55.400000,1,10.0,0,0,0,0,0,0,-90.0,0.0,2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:55.600000,1,10.0,0,0,0,1,0,0,-90.0,0.0,2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:55.800000,1,10.0,0,0,0,0,0,1,-91.0,0.0,1.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:55.900000,1,10.0,1,0,0,0,0,0,-88.0,0.0,4.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:56.100000,1,10.0,1,0,0,0,0,1,-89.0,0.0,3.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:56.400000,1,10.0,0,0,0,1,0,0,-90.0,0.0,2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:56.600000,1,10.0,0,0,0,0,0,1,-92.0,0.0,0.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:56.900000,1,10.0,0,0,0,0,1,0,-90.0,0.0,2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:57.100000,1,10.0,0,0,0,0,0,1,-92.0,0.0,0.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:57.300000,1,10.0,0,0,0,0,0,1,-88.0,0.0,4.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:57.500000,1,10.0,0,0,0,0,0,1,-94.0,0.0,-2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:57.700000,1,10.0,0,0,0,1,0,0,-80.0,0.0,12.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:57.800000,1,10.0,0,0,0,0,0,1,-86.0,0.0,6.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:58.100000,1,10.0,0,0,0,0,0,1,-86.0,0.0,6.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:58.400000,1,10.0,1,0,0,0,0,1,-90.0,0.0,2.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:58.500000,1,10.0,0,0,0,0,0,1,-82.0,0.0,10.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
2026-08-05T00:45:58.900000,1,10.0,0,0,0,0,0,1,-89.0,0.0,3.0,65832.0,44280.0,0.0,100.0,19.0,0.0,1,SYN_FLOOD
